response_id,campaign_id,customer_id,response_date,action_taken
575,3,755,2024-05-11 09:48:33,Purchased
576,3,1209,2024-05-09 03:27:55,Clicked
577,3,2760,2024-05-24 07:08:08,Ignored
578,3,707,2024-05-09 11:28:56,Opened
579,3,2403,2024-04-04 16:02:11,Clicked
580,3,80,2024-05-26 18:33:27,Opened
581,3,1829,2024-04-26 13:56:21,Opened
582,3,2470,2024-04-06 09:15:25,Opened
583,3,2282,2024-04-16 22:04:54,Opened
584,3,381,2024-05-24 02:02:37,Purchased
585,3,228,2024-04-17 06:39:04,Opened
586,3,2945,2024-04-11 14:22:47,Opened
587,3,2230,2024-04-24 03:44:51,Ignored
588,3,1869,2024-04-28 23:59:12,Clicked
589,3,74,2024-05-13 02:31:20,Clicked
590,3,779,2024-05-11 18:23:20,Opened
591,3,2193,2024-05-25 17:39:00,Clicked
592,3,1997,2024-05-25 14:55:31,Clicked
593,3,2431,2024-04-11 12:01:34,Clicked
594,3,358,2024-05-14 16:44:33,Ignored
595,3,356,2024-04-29 09:34:04,Opened
596,3,747,2024-05-18 07:10:06,Purchased
597,3,1251,2024-04-16 22:14:22,Clicked
598,3,113,2024-05-20 02:33:23,Ignored
599,3,1791,2024-05-02 19:58:09,Clicked
600,3,1180,2024-04-19 18:22:01,Clicked
601,3,2978,2024-04-05 23:47:19,Opened
602,3,1360,2024-05-26 08:02:59,Clicked
603,3,1900,2024-04-14 05:17:08,Ignored
604,3,789,2024-05-09 07:36:33,Opened
605,3,1015,2024-05-19 01:22:59,Opened
606,3,2332,2024-05-12 17:06:35,Purchased
607,3,1386,2024-05-18 00:18:09,Opened
608,3,2483,2024-05-23 13:21:03,Clicked
609,3,2296,2024-05-29 00:32:07,Opened
610,3,1913,2024-04-30 16:47:54,Purchased
611,3,376,2024-05-26 23:20:22,Clicked
612,3,1342,2024-04-19 03:09:46,Ignored
613,3,2684,2024-04-14 12:59:44,Clicked
614,3,2178,2024-04-23 13:00:57,Opened
615,3,1657,2024-05-21 05:57:35,Opened
616,3,2419,2024-05-21 07:33:57,Purchased
617,3,1143,2024-04-26 16:58:21,Purchased
618,3,2689,2024-05-16 22:06:10,Opened
619,3,237,2024-05-01 15:05:28,Clicked
620,3,2075,2024-04-10 22:47:01,Opened
621,3,2244,2024-05-30 01:17:46,Opened
622,3,2151,2024-05-06 21:45:56,Ignored
623,3,2480,2024-04-22 01:15:13,Ignored
624,3,2790,2024-05-05 00:35:28,Opened
625,3,386,2024-05-29 20:34:25,Clicked
626,3,2802,2024-05-25 08:34:11,Opened
627,3,502,2024-04-15 08:12:26,Opened
628,3,1055,2024-05-21 06:07:10,Purchased
629,3,2822,2024-05-06 11:03:15,Ignored
630,3,2720,2024-05-12 09:58:14,Clicked
631,3,2941,2024-05-31 17:43:19,Opened
632,3,977,2024-04-30 10:43:26,Ignored
633,3,1330,2024-05-14 14:47:14,Clicked
634,3,2223,2024-05-17 17:43:06,Ignored
635,3,2961,2024-05-26 17:22:17,Clicked
636,3,518,2024-04-21 22:42:33,Opened
637,3,2525,2024-05-08 01:12:06,Ignored
638,3,800,2024-04-04 20:08:23,Purchased
639,3,1440,2024-05-29 09:47:55,Clicked
640,3,1165,2024-04-25 10:21:21,Opened
641,3,1026,2024-04-08 08:14:33,Ignored
642,3,2149,2024-05-11 02:39:20,Clicked
643,3,2016,2024-04-20 19:51:13,Opened
644,3,2738,2024-04-06 16:49:24,Opened
645,3,2581,2024-04-15 22:52:25,Purchased
646,3,2545,2024-05-25 04:22:42,Purchased
647,3,649,2024-04-09 12:10:35,Purchased
648,3,1723,2024-05-26 22:02:24,Purchased
649,3,1035,2024-04-11 18:41:14,Ignored
650,3,96,2024-04-15 20:46:37,Opened
651,3,1037,2024-04-15 12:58:46,Ignored
652,3,847,2024-04-15 19:36:57,Clicked
653,3,960,2024-05-27 00:53:46,Opened
654,3,2552,2024-04-27 22:08:56,Opened
655,3,2103,2024-04-06 20:32:07,Opened
656,3,1029,2024-05-08 09:36:57,Opened
657,3,1489,2024-05-29 20:26:28,Opened
658,3,602,2024-04-21 07:57:58,Opened
659,3,1554,2024-05-19 19:36:39,Purchased
660,3,2861,2024-05-08 06:15:29,Opened
661,3,430,2024-05-31 14:05:52,Ignored
662,3,291,2024-05-14 04:40:37,Opened
663,3,2825,2024-05-07 09:42:47,Ignored
664,3,453,2024-05-12 07:58:04,Ignored
665,3,2963,2024-04-06 05:34:02,Opened
666,3,1538,2024-04-03 06:00:22,Opened
667,3,510,2024-05-26 21:08:02,Opened
668,3,164,2024-05-14 11:38:30,Ignored
669,3,487,2024-04-10 01:17:49,Opened
670,3,2777,2024-05-20 17:43:28,Clicked
671,3,1005,2024-05-11 12:42:54,Ignored
672,3,1883,2024-05-13 06:43:58,Clicked
673,3,2593,2024-04-04 02:13:31,Clicked
674,3,2288,2024-04-15 13:20:16,Clicked
675,3,306,2024-05-03 05:39:42,Opened
676,3,814,2024-05-04 13:56:20,Purchased
677,3,350,2024-05-25 08:44:18,Clicked
678,3,2390,2024-04-09 00:31:11,Purchased
679,3,2907,2024-04-13 04:17:42,Clicked
680,3,91,2024-04-13 07:59:40,Purchased
681,3,2204,2024-04-10 16:42:05,Ignored
682,3,2015,2024-05-27 21:48:21,Opened
683,3,2880,2024-05-09 06:48:19,Opened
684,3,743,2024-05-08 08:05:30,Clicked
685,3,1636,2024-04-30 16:07:56,Clicked
686,3,2460,2024-04-26 10:21:41,Opened
687,3,1214,2024-04-17 11:07:29,Clicked
688,3,2220,2024-04-28 15:10:16,Opened
689,3,1188,2024-05-30 19:29:10,Opened
690,3,2970,2024-05-27 02:09:53,Ignored
691,3,290,2024-05-30 07:38:51,Purchased
692,3,1896,2024-05-17 15:03:28,Clicked
693,3,1409,2024-05-16 06:54:07,Clicked
694,3,2574,2024-04-26 07:29:49,Ignored
695,3,559,2024-05-26 20:55:54,Clicked
696,3,2487,2024-05-27 13:04:14,Opened
697,3,2139,2024-05-25 15:31:49,Ignored
698,3,552,2024-05-19 19:28:24,Opened
699,3,1514,2024-05-08 17:02:31,Clicked
700,3,759,2024-05-12 14:28:04,Opened
701,4,1489,2024-09-06 06:03:41,Opened
702,4,431,2024-10-08 19:02:21,Opened
703,4,585,2024-09-19 17:17:04,Purchased
704,4,1371,2024-09-03 09:19:39,Clicked
705,4,1313,2024-10-11 07:53:00,Opened
706,4,1017,2024-09-11 15:52:36,Opened
707,4,19,2024-09-22 20:51:31,Opened
708,4,1377,2024-09-15 07:29:18,Opened
709,4,740,2024-10-07 19:38:13,Ignored
710,4,2248,2024-09-26 12:09:06,Purchased
711,4,2950,2024-09-30 04:22:59,Opened
712,4,2168,2024-09-20 09:03:20,Ignored
713,4,52,2024-09-05 05:08:38,Opened
714,4,299,2024-09-17 06:21:47,Ignored
715,4,2682,2024-10-13 16:24:37,Clicked
716,4,24,2024-09-20 03:01:29,Ignored
717,4,411,2024-09-02 23:01:05,Opened
718,4,1779,2024-09-21 12:31:31,Ignored
719,4,1529,2024-10-01 06:55:59,Opened
720,4,1236,2024-09-06 00:02:28,Opened
721,4,1993,2024-10-02 19:31:12,Opened
722,4,2839,2024-09-19 08:10:10,Purchased
723,4,2553,2024-09-28 15:30:57,Opened
724,4,2387,2024-10-10 22:13:06,Clicked
725,4,2958,2024-10-10 22:38:16,Ignored
726,4,1462,2024-09-21 08:35:36,Clicked
727,4,371,2024-09-27 14:11:52,Opened
728,4,2848,2024-09-17 02:01:50,Clicked
729,4,652,2024-09-19 12:28:37,Purchased
730,4,2368,2024-09-05 05:58:25,Clicked
731,4,2660,2024-09-28 18:20:12,Clicked
732,4,2281,2024-09-14 23:20:03,Opened
733,4,2198,2024-09-30 21:49:49,Opened
734,4,1607,2024-09-03 06:08:04,Clicked
735,4,2785,2024-10-05 16:51:19,Purchased
736,4,2156,2024-09-18 20:03:54,Clicked
737,4,1677,2024-10-01 11:58:40,Purchased
738,4,210,2024-10-10 15:07:24,Opened
739,4,888,2024-10-05 01:50:43,Clicked
740,4,2901,2024-09-01 21:03:22,Clicked
741,4,138,2024-09-07 12:10:24,Opened
742,4,1472,2024-10-03 12:45:14,Purchased
743,4,518,2024-10-02 00:20:31,Purchased
744,4,1195,2024-09-18 18:53:31,Purchased
745,4,2371,2024-09-22 15:37:15,Opened
746,4,2187,2024-09-19 03:58:44,Ignored
747,4,176,2024-09-11 02:26:42,Clicked
748,4,1612,2024-10-04 19:59:23,Ignored
749,4,2775,2024-09-18 07:07:35,Clicked
750,4,1946,2024-10-01 16:38:38,Ignored
751,4,2239,2024-09-07 23:11:02,Clicked
752,4,491,2024-09-25 04:19:24,Opened
753,4,735,2024-09-13 16:15:13,Opened
754,4,774,2024-09-16 06:49:20,Clicked
755,4,1304,2024-09-02 12:20:12,Clicked
756,4,2311,2024-10-07 06:01:14,Ignored
757,4,896,2024-10-13 20:56:17,Clicked
758,4,1239,2024-09-01 21:18:10,Purchased
759,4,453,2024-09-23 17:56:43,Clicked
760,4,1633,2024-10-01 12:02:49,Purchased
761,4,1332,2024-09-02 23:57:28,Ignored
762,4,1005,2024-09-02 02:22:48,Opened
763,4,2667,2024-10-13 10:28:29,Opened
764,4,2351,2024-10-01 22:27:36,Clicked
765,4,723,2024-09-04 00:06:19,Clicked
766,4,2686,2024-09-22 03:28:58,Ignored
767,4,1567,2024-10-05 21:51:40,Purchased
768,4,794,2024-09-07 18:23:06,Ignored
769,4,2176,2024-09-28 13:37:38,Purchased
770,4,1874,2024-09-11 02:31:22,Opened
771,4,2322,2024-10-09 11:42:32,Ignored
772,4,1696,2024-09-23 04:00:04,Purchased
773,4,935,2024-09-06 18:01:42,Clicked
774,4,2986,2024-09-04 05:24:16,Clicked
775,4,1371,2024-10-01 12:07:06,Opened
776,4,2624,2024-09-24 13:20:12,Opened
777,4,770,2024-09-24 11:28:37,Ignored
778,4,980,2024-10-01 05:16:25,Ignored
779,4,2634,2024-09-13 21:17:34,Opened
780,4,1134,2024-09-04 23:27:25,Clicked
781,4,2759,2024-09-22 08:15:09,Clicked
782,4,1487,2024-09-20 17:44:31,Opened
783,4,1416,2024-09-07 17:13:17,Clicked
784,4,1794,2024-09-03 12:45:21,Clicked
785,4,204,2024-09-09 05:15:11,Opened
786,4,611,2024-09-17 07:32:32,Purchased
787,4,1336,2024-09-23 08:41:27,Opened
788,4,1078,2024-09-12 02:29:06,Opened
789,4,2730,2024-10-03 08:22:50,Opened
790,4,462,2024-09-29 03:22:02,Ignored
791,4,1276,2024-09-17 18:40:03,Ignored
792,4,2602,2024-09-11 06:46:08,Opened
793,4,2698,2024-10-09 02:08:05,Opened
794,4,703,2024-10-10 05:12:13,Clicked
795,4,813,2024-10-07 07:51:23,Clicked
796,4,265,2024-09-23 12:37:51,Opened
797,4,1546,2024-09-03 14:48:00,Opened
798,4,1248,2024-09-08 09:38:11,Purchased
799,4,2612,2024-09-26 23:55:36,Opened
800,4,2505,2024-09-22 18:46:14,Clicked
801,4,368,2024-09-26 03:51:41,Opened
802,4,1330,2024-09-21 13:14:46,Opened
803,4,2964,2024-09-28 01:44:54,Opened
804,4,669,2024-09-28 10:16:59,Purchased
805,4,1111,2024-09-04 01:54:46,Opened
806,4,2403,2024-10-12 02:59:10,Opened
807,4,1064,2024-09-28 14:18:54,Ignored
808,4,1512,2024-10-09 18:57:18,Purchased
809,4,1270,2024-10-07 03:37:45,Purchased
810,4,555,2024-10-08 12:34:03,Opened
811,4,2744,2024-09-12 19:50:14,Ignored
812,4,1757,2024-10-12 02:42:17,Clicked
813,4,1617,2024-09-29 03:31:04,Clicked
814,4,2299,2024-09-17 11:22:18,Purchased
815,4,177,2024-09-16 02:31:41,Clicked
816,4,253,2024-09-18 10:54:49,Ignored
817,4,2305,2024-09-05 11:25:57,Opened
818,4,1584,2024-09-25 20:05:29,Ignored
819,4,2023,2024-09-06 19:28:13,Clicked
820,4,21,2024-10-02 11:02:04,Ignored
821,4,2373,2024-10-13 00:16:47,Clicked
822,4,920,2024-09-23 08:09:47,Ignored
823,4,1005,2024-10-13 03:25:26,Purchased
824,4,2678,2024-09-03 19:56:27,Opened
825,4,673,2024-09-19 19:08:48,Opened
826,4,1715,2024-10-04 09:48:38,Opened
827,4,2722,2024-09-06 17:35:46,Clicked
828,4,2565,2024-09-20 09:47:20,Ignored
829,4,1849,2024-10-04 12:38:40,Opened
830,4,308,2024-09-17 11:22:54,Opened
831,4,2221,2024-09-08 10:45:17,Opened
832,4,92,2024-10-05 11:09:22,Clicked
833,4,1658,2024-09-15 22:24:40,Ignored
834,4,2808,2024-09-22 12:18:19,Purchased
835,4,2121,2024-09-01 18:02:47,Opened
836,4,318,2024-09-02 11:19:05,Purchased
837,4,953,2024-09-06 22:58:59,Ignored
838,4,1316,2024-09-07 03:36:05,Purchased
839,4,131,2024-09-20 04:55:56,Purchased
840,4,2778,2024-09-04 05:15:39,Purchased
841,4,150,2024-09-30 18:45:51,Ignored
842,4,2366,2024-09-10 06:30:33,Opened
843,4,1748,2024-09-27 03:53:57,Ignored
844,4,1485,2024-09-21 21:06:03,Clicked
845,4,908,2024-09-07 18:40:59,Purchased
846,4,2656,2024-10-06 02:09:20,Opened
847,4,2809,2024-09-14 11:17:21,Opened
848,4,1720,2024-09-23 20:14:15,Purchased
849,4,1835,2024-10-11 20:30:10,Opened
850,4,435,2024-09-04 02:16:51,Opened
851,4,651,2024-09-29 19:11:16,Opened
852,4,243,2024-09-25 04:35:06,Ignored
853,4,2438,2024-10-08 03:57:00,Ignored
854,4,2153,2024-09-03 11:57:01,Opened
855,4,1056,2024-09-20 14:00:12,Opened
856,4,2810,2024-10-02 09:21:48,Opened
857,4,1926,2024-09-07 14:53:25,Opened
858,4,1438,2024-09-03 10:39:29,Purchased
859,4,587,2024-09-05 19:52:39,Clicked
860,4,918,2024-09-24 09:33:28,Ignored
861,4,391,2024-09-04 22:33:06,Opened
862,4,531,2024-09-12 17:28:32,Clicked
863,4,2660,2024-10-04 02:14:08,Opened
864,4,1111,2024-09-16 03:18:03,Ignored
865,4,1711,2024-09-25 14:50:06,Clicked
866,4,2553,2024-09-10 07:29:41,Opened
867,4,2644,2024-09-17 22:11:18,Clicked
868,4,1956,2024-09-27 09:13:12,Ignored
869,4,1798,2024-09-14 02:25:27,Opened
870,4,214,2024-09-13 07:52:03,Ignored
871,4,1333,2024-09-30 03:22:07,Ignored
872,4,1874,2024-09-01 15:10:13,Opened
873,4,1744,2024-09-10 04:56:31,Ignored
874,4,2055,2024-09-22 18:55:38,Ignored
875,4,2193,2024-09-14 19:56:06,Purchased
876,4,1149,2024-09-18 17:37:15,Opened
877,4,308,2024-09-22 08:59:47,Clicked
878,4,1684,2024-09-30 13:15:25,Ignored
879,4,1519,2024-09-29 04:52:50,Ignored
880,4,885,2024-09-02 09:01:02,Opened
881,4,2375,2024-09-20 21:12:37,Purchased
882,4,2549,2024-09-22 04:51:54,Opened
883,4,2910,2024-09-14 08:15:49,Opened
884,4,1884,2024-09-22 17:33:48,Ignored
885,4,815,2024-09-17 00:19:42,Clicked
886,4,352,2024-09-25 04:12:11,Clicked
887,4,626,2024-09-23 01:54:25,Ignored
888,4,1153,2024-09-20 13:27:56,Ignored
889,4,2632,2024-09-27 16:55:37,Ignored
890,4,2431,2024-09-19 20:12:57,Ignored
891,4,687,2024-09-19 02:39:41,Opened
892,4,2859,2024-10-13 16:03:39,Opened
893,4,1565,2024-10-11 04:37:31,Ignored
894,4,2265,2024-09-26 00:25:00,Opened
895,4,2287,2024-09-01 03:47:27,Purchased
896,4,2701,2024-09-05 21:42:59,Opened
897,4,2057,2024-09-29 17:30:36,Opened
898,4,2186,2024-10-10 16:35:24,Clicked
899,4,1466,2024-09-30 23:15:15,Opened
900,4,889,2024-09-02 05:25:05,Ignored
901,4,801,2024-09-24 00:44:46,Purchased
902,4,1045,2024-10-06 13:56:36,Clicked
903,4,2885,2024-10-08 03:01:59,Ignored
904,4,2800,2024-10-13 10:54:48,Opened
905,4,2204,2024-09-22 20:24:09,Opened
906,4,311,2024-10-13 11:17:18,Opened
907,4,1866,2024-09-04 08:32:55,Purchased
908,4,813,2024-10-03 07:57:24,Purchased
909,4,2629,2024-09-25 00:25:09,Purchased
910,4,2116,2024-09-18 10:46:31,Opened
911,4,764,2024-10-08 16:48:04,Ignored
912,4,284,2024-09-18 21:17:28,Clicked
913,4,1613,2024-10-13 19:43:43,Opened
914,4,782,2024-09-13 17:28:11,Clicked
915,4,1176,2024-09-19 12:18:51,Opened
916,4,2889,2024-09-28 09:18:20,Clicked
917,4,1072,2024-09-24 20:22:59,Opened
918,4,1458,2024-09-08 00:37:56,Opened
919,4,1028,2024-09-16 02:08:28,Ignored
920,4,1721,2024-10-09 21:45:09,Opened
921,4,1324,2024-09-22 16:15:53,Clicked
922,4,658,2024-09-26 19:25:54,Clicked
923,4,783,2024-09-10 08:33:35,Clicked
924,4,1310,2024-09-15 06:11:45,Ignored
925,4,633,2024-10-05 05:31:31,Purchased
926,4,1923,2024-09-27 18:17:06,Ignored
927,4,1395,2024-09-27 07:11:17,Purchased
928,4,1607,2024-10-07 22:28:47,Opened
929,4,1280,2024-10-13 07:29:08,Opened
930,4,2364,2024-09-06 07:55:00,Clicked
931,4,2304,2024-09-24 19:50:33,Purchased
932,4,682,2024-09-21 13:15:16,Opened
933,4,211,2024-09-22 03:30:37,Opened
934,4,1467,2024-10-08 09:02:33,Clicked
935,4,2144,2024-09-09 12:55:20,Clicked
936,4,1678,2024-10-12 06:49:19,Clicked
937,4,147,2024-09-21 12:01:25,Clicked
938,4,2724,2024-10-05 17:06:43,Opened
939,4,29,2024-09-29 02:08:19,Ignored
940,4,1495,2024-09-10 12:14:28,Purchased
941,4,1788,2024-09-20 16:14:11,Opened
942,4,70,2024-10-03 04:09:44,Purchased
943,4,2224,2024-09-29 04:35:09,Ignored
944,4,816,2024-09-26 19:57:51,Opened
945,4,2889,2024-10-12 22:19:58,Clicked
946,4,1623,2024-09-29 18:00:09,Clicked
947,4,1096,2024-09-19 23:10:29,Opened
948,4,2416,2024-10-05 11:19:43,Clicked
949,4,452,2024-09-26 01:10:27,Purchased
950,4,2840,2024-09-07 14:12:04,Opened
951,4,583,2024-09-04 23:20:22,Ignored
952,4,2941,2024-09-10 02:15:00,Opened
953,4,692,2024-09-25 23:40:09,Opened
954,4,377,2024-10-02 09:05:07,Purchased
955,4,2392,2024-10-06 04:14:52,Ignored
956,4,682,2024-10-13 03:57:48,Opened
957,4,1051,2024-10-11 20:32:48,Clicked
958,4,1515,2024-09-24 09:18:40,Clicked
959,4,2825,2024-09-01 07:32:15,Clicked
960,4,1572,2024-09-13 08:23:31,Purchased
961,4,76,2024-09-13 08:04:53,Purchased
962,4,1155,2024-09-03 21:47:30,Opened
963,4,2217,2024-09-18 03:47:01,Opened
964,4,1659,2024-10-01 05:24:44,Opened
965,4,1358,2024-09-04 13:10:37,Purchased
966,4,2068,2024-10-06 09:50:41,Clicked
967,4,887,2024-10-06 14:43:21,Opened
968,4,1308,2024-09-17 02:19:27,Ignored
969,4,323,2024-09-29 23:18:47,Purchased
970,4,622,2024-09-17 22:31:36,Ignored
971,4,1146,2024-09-09 08:34:00,Ignored
972,4,335,2024-09-13 06:50:10,Ignored
973,4,1999,2024-09-03 13:59:18,Opened
974,4,602,2024-10-11 10:29:50,Clicked
975,4,2854,2024-10-02 07:22:59,Ignored
976,4,2004,2024-10-07 19:12:45,Clicked
977,4,1856,2024-09-08 23:13:05,Clicked
978,4,2458,2024-10-13 14:47:47,Purchased
979,4,2693,2024-09-12 23:27:24,Opened
980,4,1015,2024-09-04 14:53:09,Opened
981,4,2653,2024-09-07 04:29:50,Opened
982,4,915,2024-10-13 07:15:29,Clicked
983,4,120,2024-09-19 03:55:11,Clicked
984,4,1744,2024-09-04 20:11:39,Opened
985,4,488,2024-10-06 04:18:46,Ignored
986,4,568,2024-09-01 16:05:24,Opened
987,4,1833,2024-09-07 03:03:10,Opened
988,4,2896,2024-10-09 20:15:26,Clicked
989,4,246,2024-10-07 07:20:43,Opened
990,4,523,2024-10-02 17:27:53,Opened
991,4,560,2024-09-13 06:08:08,Opened
992,4,123,2024-09-23 01:18:16,Purchased
993,4,1930,2024-09-26 05:05:31,Purchased
994,4,444,2024-09-04 06:49:36,Opened
995,4,1642,2024-09-29 03:14:52,Opened
996,4,2775,2024-09-11 22:09:34,Opened
997,4,926,2024-09-15 08:46:59,Purchased
998,4,1811,2024-09-09 02:24:13,Opened
999,4,1906,2024-09-29 18:44:44,Opened
1000,4,2050,2024-09-07 03:34:48,Opened
1001,4,1367,2024-10-13 16:03:26,Opened
1002,4,850,2024-09-05 08:12:33,Opened
1003,4,520,2024-09-07 17:42:19,Purchased
1004,4,2778,2024-09-26 02:08:14,Purchased
1005,4,1655,2024-09-21 05:34:38,Opened
1006,4,2901,2024-09-21 22:15:17,Opened
1007,4,2494,2024-10-05 13:31:11,Purchased
1008,4,2053,2024-09-09 17:24:19,Opened
1009,4,2198,2024-09-11 09:42:14,Opened
1010,4,2899,2024-10-11 02:03:12,Opened
1011,4,1972,2024-09-10 13:13:04,Clicked
1012,4,432,2024-09-20 19:31:44,Ignored
1013,4,2479,2024-09-23 23:05:04,Clicked
1014,4,1776,2024-10-04 02:57:08,Clicked
1015,4,2776,2024-09-03 10:44:25,Clicked
1016,4,1477,2024-09-24 03:57:27,Ignored
1017,4,869,2024-09-05 18:08:20,Clicked
1018,4,2220,2024-09-03 00:20:15,Purchased
1019,4,1369,2024-09-20 01:49:42,Clicked
1020,4,2199,2024-09-07 22:07:29,Opened
1021,4,1027,2024-09-02 13:27:22,Opened
1022,4,2249,2024-10-01 12:49:05,Clicked
1023,4,59,2024-09-23 03:39:13,Ignored
1024,4,2615,2024-10-04 14:00:17,Clicked
1025,4,465,2024-10-03 05:14:32,Ignored
1026,4,500,2024-09-24 02:19:44,Opened
1027,4,2939,2024-10-01 09:07:36,Clicked
1028,4,2043,2024-09-29 16:36:57,Clicked
1029,4,55,2024-10-06 21:18:01,Clicked
1030,4,2982,2024-09-18 01:24:04,Clicked
1031,4,2357,2024-09-16 13:18:52,Clicked
1032,4,834,2024-09-06 04:24:25,Clicked
1033,4,2196,2024-09-23 07:54:50,Opened
1034,4,1880,2024-09-01 18:34:29,Clicked
1035,4,461,2024-09-05 13:31:40,Opened
1036,4,1298,2024-09-18 14:02:13,Clicked
1037,4,1725,2024-09-16 15:33:08,Opened
1038,4,1419,2024-10-01 02:21:24,Clicked
1039,4,2319,2024-10-10 08:04:26,Ignored
1040,4,1446,2024-09-11 14:36:56,Opened
1041,4,1792,2024-09-09 05:23:03,Clicked
1042,4,1503,2024-09-28 15:55:33,Opened
1043,4,371,2024-09-27 04:19:43,Opened
1044,4,166,2024-09-23 14:52:34,Opened
1045,4,1534,2024-09-04 13:18:55,Clicked
1046,4,2567,2024-10-12 06:53:15,Ignored
1047,4,1418,2024-09-25 21:36:52,Purchased
1048,4,286,2024-10-11 08:41:06,Ignored
1049,4,1247,2024-09-27 03:13:20,Opened
1050,4,2091,2024-10-03 23:27:37,Ignored
1051,4,2985,2024-09-28 14:47:18,Opened
1052,4,1167,2024-09-21 07:21:58,Opened
1053,4,2541,2024-10-13 20:44:33,Ignored
1054,4,2107,2024-09-04 01:42:37,Purchased
1055,4,2455,2024-09-07 17:18:46,Opened
1056,4,1928,2024-10-11 08:23:19,Opened
1057,4,531,2024-09-26 16:48:15,Ignored
1058,4,1613,2024-10-03 06:41:06,Clicked
1059,4,2018,2024-09-13 19:20:15,Opened
1060,4,412,2024-09-12 00:13:46,Purchased
1061,4,1730,2024-09-11 21:01:00,Opened
1062,4,947,2024-10-03 12:11:35,Clicked
1063,4,1831,2024-09-01 09:37:01,Clicked
1064,4,540,2024-09-06 11:11:53,Opened
1065,4,557,2024-09-07 08:14:00,Purchased
1066,4,56,2024-09-17 12:26:35,Purchased
1067,4,71,2024-09-19 07:34:54,Opened
1068,4,2932,2024-09-18 07:20:20,Opened
1069,4,1984,2024-09-27 02:24:27,Purchased
1070,4,481,2024-10-13 09:55:04,Opened
1071,4,1483,2024-10-13 01:39:28,Purchased
1072,4,596,2024-09-10 04:25:26,Clicked
1073,4,2933,2024-10-09 06:22:50,Ignored
1074,4,2755,2024-09-12 22:13:52,Opened
1075,4,1864,2024-09-24 10:10:57,Opened
1076,4,1678,2024-09-08 22:20:06,Opened
1077,4,1431,2024-10-04 13:46:52,Purchased
1078,4,1780,2024-09-17 21:36:02,Clicked
1079,4,2654,2024-09-18 16:31:12,Ignored
1080,4,339,2024-09-20 09:10:29,Opened
1081,4,282,2024-09-23 05:25:31,Opened
1082,4,2708,2024-09-28 02:41:50,Clicked
1083,4,1081,2024-09-18 14:58:02,Purchased
1084,4,2293,2024-09-20 08:55:59,Clicked
1085,4,950,2024-10-02 01:21:02,Purchased
1086,4,2057,2024-09-11 09:03:10,Opened
1087,4,1746,2024-10-09 21:15:32,Opened
1088,4,2700,2024-09-23 00:54:49,Purchased
1089,4,2447,2024-09-30 03:34:38,Ignored
1090,4,2290,2024-09-30 22:00:16,Opened
1091,4,818,2024-09-05 18:58:29,Opened
1092,4,300,2024-09-16 17:57:44,Opened
1093,4,952,2024-09-24 19:22:19,Opened
1094,4,1181,2024-09-15 09:35:01,Clicked
1095,4,906,2024-09-06 20:52:46,Opened
1096,4,313,2024-09-07 18:24:53,Opened
1097,4,1487,2024-09-03 05:25:01,Opened
1098,4,905,2024-09-23 00:28:28,Opened
1099,4,535,2024-09-13 17:24:38,Ignored
1100,4,2541,2024-10-06 08:24:58,Clicked
1101,4,1227,2024-09-30 22:31:32,Opened
1102,4,1865,2024-09-18 17:56:47,Opened
1103,4,2571,2024-09-27 17:30:33,Purchased
1104,4,1979,2024-09-05 08:17:26,Clicked
1105,4,1613,2024-10-02 10:22:11,Opened
1106,4,2031,2024-10-05 14:51:02,Purchased
1107,4,974,2024-10-05 02:55:04,Opened
1108,4,305,2024-09-14 05:25:59,Clicked
1109,4,221,2024-09-30 15:09:33,Opened
1110,4,39,2024-09-28 18:27:47,Ignored
1111,4,736,2024-10-03 17:44:26,Opened
1112,4,2075,2024-09-25 04:53:04,Opened
1113,4,1746,2024-09-19 03:04:56,Opened
1114,4,1033,2024-09-21 16:29:54,Clicked
1115,4,2389,2024-09-07 16:24:01,Clicked
1116,4,2880,2024-09-16 09:39:40,Purchased
1117,4,1558,2024-10-02 03:13:35,Clicked
1118,4,2850,2024-09-02 20:58:42,Clicked
1119,4,2825,2024-09-15 09:45:04,Purchased
1120,4,1288,2024-09-13 14:57:38,Opened
1121,4,1028,2024-10-03 01:25:31,Opened
1122,4,402,2024-09-02 00:14:19,Ignored
1123,4,1811,2024-09-05 18:31:03,Clicked
1124,4,2919,2024-09-21 09:44:43,Purchased
1125,4,2789,2024-10-11 23:37:50,Ignored
1126,4,1610,2024-09-30 09:45:06,Opened
1127,4,953,2024-10-03 18:37:48,Ignored
1128,4,2332,2024-10-11 20:24:09,Ignored
1129,4,248,2024-09-22 23:02:28,Purchased
1130,4,2279,2024-09-23 19:43:29,Ignored
1131,4,1885,2024-10-06 12:35:40,Ignored
1132,4,1596,2024-09-14 08:21:55,Opened
1133,4,2948,2024-09-24 18:58:47,Opened
1134,4,823,2024-09-09 17:06:25,Purchased
1135,4,151,2024-09-11 13:02:09,Opened
1136,4,472,2024-10-05 01:10:12,Clicked
