session_id,customer_id,session_date,page_views,session_duration_minutes,device_type
523,2875,2024-06-02 19:38:53,5,15,Mobile
524,942,2024-05-14 04:16:46,8,15,Tablet
525,464,2024-07-21 00:57:29,3,53,Mobile
526,1768,2024-12-11 03:25:08,2,51,Mobile
527,2616,2024-07-04 01:45:02,1,35,Mobile
528,2773,2024-09-10 00:46:38,12,14,Mobile
529,2975,2024-06-24 05:12:35,8,32,Mobile
530,1694,2024-08-17 04:22:42,12,22,Mobile
531,2764,2024-08-14 17:45:04,5,21,Mobile
532,2719,2024-08-04 03:10:13,3,44,Tablet
533,2776,2024-04-16 07:55:49,20,43,Desktop
534,2300,2023-12-12 03:41:41,5,3,Mobile
535,459,2024-11-23 06:04:05,8,11,Mobile
536,1484,2024-05-11 14:14:52,2,12,Mobile
537,2608,2024-08-19 04:27:57,3,29,Tablet
538,693,2024-09-23 03:38:30,1,53,Mobile
539,2581,2024-07-23 04:41:17,1,49,Mobile
540,2538,2024-09-01 09:21:31,20,4,Mobile
541,1707,2024-06-03 15:32:46,2,10,Mobile
542,2323,2023-11-29 12:33:04,3,11,Mobile
543,964,2024-01-26 07:28:26,1,16,Mobile
544,166,2024-10-25 04:45:18,1,47,Desktop
545,1514,2024-10-17 03:43:55,1,43,Mobile
546,2437,2024-01-05 19:44:39,1,16,Mobile
547,2643,2023-11-24 21:56:12,1,54,Desktop
548,2530,2024-11-27 04:08:15,3,34,Mobile
549,1585,2023-07-21 11:02:01,3,10,Desktop
550,1943,2024-11-10 19:57:30,5,57,Tablet
551,157,2024-11-03 03:08:02,2,19,Mobile
552,194,2024-06-30 01:07:47,20,5,Mobile
553,648,2024-07-04 16:15:30,2,25,Mobile
554,66,2024-11-23 18:05:39,2,53,Tablet
555,874,2024-09-22 00:47:04,1,60,Mobile
556,1161,2023-06-30 21:43:39,2,33,Mobile
557,2997,2024-08-21 21:33:07,5,17,Mobile
558,926,2024-08-30 20:39:38,3,33,Desktop
559,2268,2024-06-19 07:37:14,2,23,Mobile
560,2141,2024-07-22 08:20:45,3,5,Desktop
561,2902,2024-12-07 13:34:30,8,45,Mobile
562,898,2024-09-30 07:40:14,5,47,Mobile
563,1286,2024-09-10 23:16:56,5,14,Mobile
564,591,2024-10-30 11:05:00,5,57,Mobile
565,2478,2024-05-30 20:10:30,5,40,Desktop
566,1715,2024-03-17 18:40:50,3,5,Mobile
567,1147,2023-11-11 18:44:55,5,47,Mobile
568,257,2024-11-10 05:37:51,5,49,Desktop
569,464,2024-05-11 06:22:43,8,47,Mobile
570,1286,2024-05-10 04:57:06,1,13,Mobile
571,829,2024-07-09 15:07:14,5,42,Desktop
572,898,2024-10-18 22:47:23,8,57,Mobile
573,2891,2024-11-16 12:42:05,12,53,Mobile
574,1154,2024-06-14 00:08:38,5,58,Mobile
575,859,2024-08-26 13:02:14,12,21,Mobile
576,2132,2024-04-22 20:03:09,8,7,Mobile
577,2985,2024-12-01 04:51:33,5,9,Mobile
578,5,2024-07-20 20:36:41,1,46,Mobile
579,872,2024-04-14 18:08:16,2,2,Mobile
580,274,2024-02-25 09:54:58,12,58,Mobile
581,2677,2024-09-23 19:32:08,2,44,Mobile
582,1746,2024-09-13 21:43:56,3,16,Mobile
583,1324,2024-06-10 19:16:18,8,9,Mobile
584,1130,2024-01-13 11:08:20,2,17,Mobile
585,75,2023-09-15 10:41:54,2,3,Mobile
586,892,2023-06-13 13:25:29,8,60,Mobile
587,2863,2024-04-03 07:58:36,2,40,Desktop
588,2052,2024-11-13 01:00:39,12,9,Mobile
589,2296,2024-11-30 20:57:32,12,32,Tablet
590,1879,2024-10-24 10:05:44,2,43,Desktop
591,124,2024-10-31 10:00:51,2,18,Mobile
592,812,2024-11-20 03:06:01,1,59,Desktop
593,911,2024-12-13 20:44:40,12,22,Mobile
594,1863,2024-10-04 06:01:57,3,5,Mobile
595,841,2024-05-15 06:50:55,8,56,Desktop
596,1501,2024-09-29 02:54:36,1,25,Mobile
597,1361,2024-11-28 16:32:12,5,12,Mobile
598,2178,2024-06-14 01:07:24,3,15,Mobile
599,2515,2024-04-09 03:46:33,1,15,Mobile
600,2844,2024-09-06 08:23:27,3,4,Mobile
601,1646,2024-12-01 23:35:14,2,31,Mobile
602,1863,2024-10-03 13:00:10,5,42,Mobile
603,1909,2023-08-27 23:11:44,5,54,Mobile
604,2391,2023-11-28 12:32:08,1,17,Desktop
605,735,2024-10-08 19:51:28,2,33,Mobile
606,766,2024-03-16 08:42:12,5,37,Mobile
607,694,2024-01-30 12:55:37,8,6,Mobile
608,1398,2024-06-19 15:56:13,20,5,Desktop
609,1360,2024-04-03 16:14:54,2,52,Desktop
610,515,2024-08-31 20:24:47,2,23,Mobile
611,142,2024-10-30 05:15:23,20,50,Desktop
612,321,2024-08-28 17:55:36,2,17,Desktop
613,2749,2023-04-30 23:35:00,1,4,Mobile
614,1977,2024-11-24 08:05:31,5,60,Mobile
615,604,2023-01-21 12:43:58,1,32,Mobile
616,1288,2024-09-01 13:59:03,2,16,Mobile
617,912,2024-01-17 12:26:20,12,13,Mobile
618,550,2024-02-19 02:59:05,2,58,Tablet
619,757,2024-07-03 18:27:53,2,21,Desktop
620,2337,2023-10-13 04:55:26,3,8,Desktop
621,837,2024-10-23 08:29:40,5,10,Mobile
622,1790,2023-04-30 03:50:23,2,2,Mobile
623,926,2024-08-26 09:29:21,2,55,Desktop
624,1827,2024-05-15 04:54:17,2,45,Mobile
625,649,2024-09-30 01:05:42,5,29,Mobile
626,467,2024-09-20 19:11:30,1,19,Tablet
627,251,2024-05-20 13:38:03,2,36,Mobile
628,2312,2024-10-16 23:44:37,8,42,Mobile
629,2580,2023-07-10 13:37:51,2,42,Desktop
630,1815,2024-02-28 04:20:45,1,1,Mobile
631,2649,2024-10-30 03:30:51,5,21,Desktop
632,2473,2023-10-13 05:09:00,3,5,Mobile
633,1410,2024-05-19 14:15:41,5,51,Mobile
634,1354,2024-11-13 23:59:25,8,1,Mobile
635,762,2024-04-18 01:23:40,3,28,Desktop
636,649,2024-09-10 00:50:32,2,30,Tablet
637,358,2024-12-14 09:59:05,20,7,Mobile
638,2083,2023-10-26 05:29:39,2,2,Mobile
639,1390,2024-10-25 03:23:39,2,34,Mobile
640,886,2024-07-09 09:56:57,2,6,Mobile
641,1013,2024-10-23 19:43:02,3,22,Tablet
642,358,2024-10-05 21:53:15,20,31,Desktop
643,2790,2024-12-14 22:46:19,2,17,Mobile
644,916,2024-10-05 04:51:26,3,22,Mobile
645,2242,2024-11-22 23:59:15,3,30,Mobile
646,2236,2024-08-12 05:38:03,8,39,Desktop
647,469,2024-08-21 18:57:37,2,12,Mobile
648,2023,2023-11-11 08:14:13,1,18,Mobile
649,1437,2024-11-16 20:32:50,2,26,Mobile
650,1533,2023-06-09 05:05:51,2,7,Mobile
651,1156,2024-03-08 09:26:14,1,4,Tablet
652,1167,2024-12-13 00:43:21,8,47,Mobile
653,505,2023-10-13 22:52:43,2,58,Mobile
654,2497,2024-09-23 14:18:50,2,9,Mobile
655,2926,2024-11-19 20:05:27,5,33,Desktop
656,2841,2023-06-23 23:55:08,8,2,Mobile
657,104,2024-04-10 15:59:52,3,20,Mobile
658,2395,2023-08-21 18:14:21,2,56,Mobile
659,2059,2024-06-01 23:50:26,12,34,Mobile
660,30,2024-01-20 18:03:19,2,57,Desktop
661,1857,2024-12-04 23:22:32,2,59,Mobile
662,51,2024-10-11 18:15:52,5,1,Mobile
663,474,2024-09-14 14:44:21,1,25,Mobile
664,2957,2024-11-29 18:30:30,5,41,Mobile
665,388,2024-11-30 00:32:11,8,6,Tablet
666,1264,2024-06-21 21:08:18,8,50,Desktop
667,2964,2024-11-03 18:15:05,2,16,Mobile
668,2195,2024-09-15 18:00:48,2,39,Mobile
669,2346,2024-12-10 11:14:30,2,27,Desktop
670,1084,2024-12-04 07:31:59,5,39,Mobile
671,2524,2024-09-29 19:07:14,1,19,Mobile
672,287,2024-12-09 00:22:17,5,4,Desktop
673,1737,2024-01-16 10:50:10,3,27,Mobile
674,2470,2024-10-30 14:55:35,5,19,Desktop
675,1492,2024-01-10 08:08:47,3,41,Desktop
676,1992,2023-08-27 01:48:28,8,31,Mobile
677,1957,2024-04-06 02:08:56,1,7,Desktop
678,925,2024-02-06 10:58:45,5,25,Mobile
679,2366,2024-11-09 06:32:09,2,35,Mobile
680,338,2024-11-09 06:48:50,3,51,Mobile
681,1638,2024-05-10 18:56:34,8,56,Mobile
682,628,2024-05-26 04:05:27,12,22,Mobile
683,279,2024-07-08 08:12:17,2,35,Mobile
684,909,2024-09-19 02:03:17,12,3,Mobile
685,1073,2024-10-14 09:52:48,8,49,Desktop
686,391,2024-03-30 19:15:25,20,57,Mobile
687,1570,2024-07-13 08:36:45,8,46,Mobile
688,429,2024-09-24 06:41:12,1,15,Mobile
689,450,2024-11-30 01:53:11,3,29,Mobile
690,2052,2024-02-20 07:23:32,8,1,Mobile
691,1434,2024-09-24 04:32:13,1,33,Desktop
692,2866,2024-12-08 20:58:29,1,51,Desktop
693,241,2024-10-12 05:18:02,3,32,Desktop
694,2414,2024-05-14 16:06:27,2,54,Mobile
695,1182,2024-03-26 18:44:14,1,22,Mobile
696,1329,2024-05-17 14:27:02,5,57,Desktop
697,666,2024-10-09 18:39:00,3,44,Mobile
698,138,2024-05-03 21:08:13,3,44,Desktop
699,2960,2023-09-22 19:21:14,5,52,Desktop
700,933,2024-04-01 01:02:01,8,14,Desktop
701,1572,2024-01-21 20:34:32,1,22,Mobile
702,1874,2024-07-29 03:19:07,8,33,Mobile
703,2114,2023-10-18 01:06:43,1,41,Mobile
704,2263,2024-11-04 16:42:28,3,54,Mobile
705,348,2024-03-13 05:57:13,20,34,Mobile
706,835,2023-10-26 15:31:45,8,27,Mobile
707,2411,2024-07-14 00:43:52,8,41,Desktop
708,323,2024-09-28 16:08:17,5,53,Mobile
709,655,2024-11-07 03:48:28,3,34,Desktop
710,1113,2023-10-29 20:43:35,1,14,Mobile
711,1669,2024-08-31 13:23:36,8,13,Mobile
712,2495,2024-04-06 03:12:41,3,26,Mobile
713,914,2024-09-20 04:09:59,1,7,Desktop
714,60,2024-02-24 06:08:46,8,31,Mobile
715,824,2024-01-15 16:51:32,1,43,Desktop
716,1778,2024-01-09 02:56:40,12,38,Mobile
717,1688,2023-11-17 07:11:00,3,52,Desktop
718,252,2024-02-01 00:43:33,1,52,Desktop
719,1243,2024-06-28 22:01:35,1,47,Desktop
720,532,2024-11-26 19:26:57,1,21,Mobile
721,1303,2024-10-29 04:39:49,2,43,Mobile
722,2371,2024-01-23 19:58:09,5,36,Mobile
723,1300,2024-10-21 18:34:18,2,36,Mobile
724,430,2024-07-31 01:55:40,3,38,Mobile
725,280,2024-08-11 12:00:55,1,30,Mobile
726,1363,2024-01-13 13:28:34,3,43,Mobile
727,439,2024-08-10 13:27:21,5,22,Mobile
728,1028,2024-11-17 23:08:31,2,32,Desktop
729,2317,2024-12-15 10:33:24,3,25,Mobile
730,1655,2024-06-30 18:00:52,3,59,Mobile
731,2021,2024-07-17 11:36:57,8,51,Mobile
732,1916,2024-12-05 14:14:54,2,3,Tablet
733,2482,2024-08-29 02:20:04,20,22,Mobile
734,349,2024-11-18 03:47:57,1,16,Desktop
735,450,2024-07-11 07:46:54,3,14,Mobile
736,1205,2023-11-10 22:53:33,8,33,Tablet
737,1343,2024-02-21 02:54:43,2,42,Desktop
738,1741,2023-07-30 07:03:20,8,31,Mobile
739,420,2024-11-07 00:19:45,8,37,Mobile
740,825,2024-04-20 19:29:28,1,41,Mobile
741,2795,2024-05-11 00:59:51,8,36,Mobile
742,1740,2024-08-18 05:51:43,3,5,Mobile
743,2570,2023-06-14 19:06:37,8,52,Mobile
744,1343,2024-08-10 16:47:53,8,56,Mobile
745,1903,2024-08-18 11:13:36,3,42,Mobile
746,16,2024-08-27 21:24:39,1,6,Mobile
747,234,2024-12-07 21:29:46,20,35,Desktop
748,21,2024-08-25 03:57:42,2,43,Mobile
749,2889,2023-07-09 17:27:18,3,43,Desktop
750,855,2023-11-30 19:57:34,2,48,Mobile
751,2995,2024-06-17 01:44:24,8,1,Mobile
752,717,2024-11-27 13:27:36,3,12,Mobile
753,2021,2024-10-20 06:11:06,3,29,Desktop
754,700,2023-06-07 01:48:42,8,4,Mobile
755,1151,2024-10-01 13:46:01,5,36,Mobile
756,2459,2024-08-27 19:47:15,2,41,Mobile
757,851,2024-07-30 03:11:51,1,50,Mobile
758,1163,2024-06-25 18:37:12,1,1,Mobile
759,743,2024-11-23 23:10:26,2,38,Mobile
760,392,2024-09-05 14:28:49,5,22,Mobile
761,1303,2024-11-26 07:18:58,5,59,Mobile
762,1549,2024-07-26 02:27:20,1,39,Mobile
763,1482,2024-08-06 08:01:30,5,1,Mobile
764,972,2024-12-07 19:57:49,1,45,Mobile
765,816,2024-10-15 04:29:43,3,40,Desktop
766,633,2024-09-10 02:23:58,5,58,Mobile
767,2413,2023-12-16 10:33:30,2,45,Tablet
768,1608,2024-07-21 13:05:27,5,53,Desktop
769,2707,2024-11-06 11:19:29,2,55,Mobile
770,1571,2024-06-02 23:42:46,5,53,Desktop
771,2532,2024-09-26 13:43:49,8,41,Mobile
772,321,2024-07-30 09:59:20,2,51,Desktop
773,1182,2023-12-09 12:05:19,20,41,Mobile
774,2662,2024-11-02 13:26:08,2,8,Mobile
775,162,2024-11-09 06:44:23,1,25,Mobile
776,1867,2023-03-29 23:20:18,2,16,Desktop
777,2039,2024-06-15 02:52:06,2,39,Tablet
778,2653,2024-05-02 05:54:27,5,31,Mobile
779,2417,2024-10-17 19:56:13,5,55,Desktop
780,2094,2023-11-06 23:08:22,5,27,Desktop
781,2882,2024-08-08 16:07:45,2,3,Desktop
782,684,2023-12-10 21:17:26,5,44,Desktop
783,1595,2024-03-20 01:36:29,1,5,Mobile
784,1311,2024-07-20 13:14:54,8,49,Desktop
785,2480,2024-07-28 06:13:56,1,35,Mobile
786,2772,2023-09-18 02:50:45,2,24,Mobile
787,1235,2024-11-02 04:11:47,8,13,Mobile
788,1874,2024-08-05 17:36:04,8,43,Mobile
789,2334,2024-10-19 00:50:55,3,23,Desktop
790,1266,2024-08-04 16:01:57,2,2,Mobile
791,1767,2024-05-12 19:35:06,2,21,Mobile
792,536,2023-07-16 00:22:39,1,59,Desktop
793,722,2024-09-30 20:51:25,5,4,Desktop
794,2886,2023-12-27 15:18:49,1,11,Mobile
795,2870,2024-04-11 17:32:14,1,55,Mobile
796,186,2024-06-16 23:37:14,1,12,Desktop
797,2133,2024-05-03 12:15:57,5,9,Desktop
798,690,2024-02-29 18:32:23,2,8,Desktop
799,227,2024-04-26 21:01:31,12,16,Desktop
800,557,2024-11-04 03:18:40,8,29,Desktop
801,1578,2024-09-04 13:51:39,2,6,Tablet
802,860,2024-08-20 05:03:10,8,3,Mobile
803,1842,2024-11-13 04:26:00,12,60,Mobile
804,1066,2024-04-17 09:28:05,5,33,Mobile
805,2215,2024-09-28 17:29:44,2,25,Mobile
806,2585,2024-10-29 03:41:55,2,26,Desktop
807,2354,2024-12-08 06:59:43,2,4,Mobile
808,2924,2024-11-03 08:02:22,3,29,Mobile
809,866,2024-11-13 22:07:24,3,31,Desktop
810,541,2024-08-16 05:28:47,3,24,Mobile
811,1117,2024-08-10 20:15:38,5,15,Mobile
812,2583,2024-02-10 03:12:05,5,41,Mobile
813,674,2024-09-20 21:14:07,2,43,Tablet
814,628,2024-07-08 01:47:22,3,31,Mobile
815,2472,2024-09-21 23:26:57,1,45,Tablet
816,469,2024-08-06 08:43:27,8,33,Mobile
817,2208,2023-07-13 18:09:30,5,33,Mobile
818,511,2024-07-12 02:53:52,1,10,Desktop
819,1190,2024-11-25 12:07:58,8,38,Tablet
820,449,2024-10-11 08:23:55,12,16,Mobile
821,2364,2024-10-21 09:33:06,5,55,Desktop
822,1891,2024-12-09 20:04:16,12,29,Mobile
823,2745,2024-07-11 01:18:39,8,49,Tablet
824,2889,2024-07-14 06:09:00,12,50,Desktop
825,2777,2024-06-03 22:47:46,1,29,Mobile
826,1375,2024-10-27 08:38:54,8,15,Desktop
827,94,2024-04-14 20:47:47,5,40,Mobile
828,1799,2024-02-06 10:57:46,8,27,Desktop
829,1903,2024-08-08 13:48:03,3,33,Mobile
830,2947,2023-10-25 15:47:45,2,27,Mobile
831,1133,2024-11-17 04:06:56,2,46,Mobile
832,2127,2023-09-09 06:21:59,2,56,Desktop
833,1985,2024-10-03 01:46:49,5,18,Mobile
834,336,2024-02-11 00:06:45,2,47,Mobile
835,1100,2024-05-01 11:57:08,1,4,Mobile
836,1547,2024-05-12 21:45:30,12,36,Mobile
837,566,2024-02-04 10:03:25,12,22,Mobile
838,1981,2024-12-11 22:36:17,1,21,Mobile
839,2504,2024-06-04 01:09:28,8,21,Mobile
840,2086,2024-06-11 23:59:20,8,32,Desktop
841,139,2024-09-03 20:16:40,5,32,Mobile
842,996,2024-03-31 07:02:32,3,27,Mobile
843,1504,2024-05-25 10:35:41,12,33,Mobile
844,1990,2024-05-03 12:04:45,3,51,Mobile
845,993,2024-09-10 13:45:52,8,53,Mobile
846,2452,2024-11-16 08:18:59,8,50,Mobile
847,2540,2023-10-25 09:03:17,1,21,Mobile
848,2847,2024-07-13 03:37:12,8,12,Mobile
849,1994,2024-08-01 07:40:06,3,57,Mobile
850,2887,2024-05-10 09:21:48,1,60,Desktop
851,1693,2024-06-18 12:31:24,8,49,Mobile
852,2556,2024-11-17 11:58:32,5,45,Desktop
853,683,2024-11-16 00:19:18,12,1,Mobile
854,763,2024-01-15 10:25:45,1,14,Mobile
855,1417,2023-09-27 13:30:24,3,29,Mobile
856,444,2024-11-17 10:35:24,5,46,Mobile
857,932,2023-12-18 19:47:09,8,15,Mobile
858,55,2024-12-09 09:45:00,3,38,Desktop
859,962,2024-11-29 16:04:59,2,59,Desktop
860,2782,2024-03-05 11:39:42,8,45,Mobile
861,1768,2024-12-14 11:05:48,1,53,Mobile
862,1689,2024-11-24 23:54:09,3,23,Mobile
863,2567,2024-06-17 23:04:28,3,7,Mobile
864,324,2024-11-01 21:49:22,3,32,Mobile
865,2467,2024-03-27 13:06:33,8,24,Desktop
866,1138,2024-11-02 03:32:14,8,9,Desktop
867,1159,2023-12-19 05:07:01,2,56,Desktop
868,2825,2024-06-08 22:51:34,5,32,Mobile
869,1410,2023-10-31 14:38:34,5,9,Mobile
870,2440,2023-09-02 10:42:30,3,6,Desktop
871,1366,2024-03-26 19:18:23,2,8,Mobile
872,293,2023-06-10 01:17:35,5,47,Desktop
873,1331,2024-05-08 00:31:40,1,25,Mobile
874,810,2024-07-24 20:19:11,5,35,Mobile
875,33,2023-06-16 01:31:36,12,53,Mobile
876,221,2023-06-30 07:42:21,12,40,Desktop
877,1535,2024-03-29 10:12:29,3,52,Mobile
878,1417,2024-04-16 03:34:05,3,41,Desktop
879,374,2024-10-10 12:54:00,8,40,Desktop
880,1206,2024-05-04 11:12:11,3,17,Mobile
881,1015,2024-09-29 12:42:45,1,40,Desktop
882,1961,2024-04-28 02:05:30,2,33,Desktop
883,837,2023-10-21 06:13:34,2,30,Desktop
884,1884,2024-11-23 05:28:50,1,15,Mobile
885,2054,2024-09-12 18:55:28,8,40,Mobile
886,2830,2024-12-13 19:28:01,8,32,Mobile
887,1897,2024-11-01 06:01:00,8,46,Mobile
888,94,2024-04-24 23:57:14,12,16,Desktop
889,2295,2024-04-26 09:34:06,5,45,Mobile
890,1239,2024-10-03 05:05:03,8,53,Mobile
891,1723,2023-11-06 10:05:22,3,53,Mobile
892,673,2024-01-23 19:34:02,5,13,Mobile
893,308,2024-06-22 10:45:38,2,19,Mobile
894,1290,2023-07-25 11:05:04,2,22,Desktop
895,688,2024-11-02 17:07:47,5,52,Desktop
896,622,2024-03-01 02:21:26,8,33,Desktop
897,288,2024-11-11 08:33:20,5,42,Mobile
898,895,2024-11-03 19:56:15,2,55,Desktop
899,2802,2024-07-13 18:48:38,20,53,Desktop
900,1301,2024-06-04 17:33:31,2,34,Mobile
901,1214,2024-05-08 18:24:54,2,52,Mobile
902,2891,2024-12-08 21:21:48,5,7,Mobile
903,2963,2023-06-23 08:54:00,3,48,Desktop
904,243,2024-12-06 05:29:36,1,11,Mobile
905,2169,2024-11-04 09:09:02,8,1,Desktop
906,1951,2024-12-07 11:36:38,5,22,Desktop
907,1754,2024-10-03 11:55:33,2,18,Mobile
908,1223,2024-06-07 17:09:12,2,34,Mobile
909,640,2024-07-05 05:33:55,2,39,Desktop
910,2640,2023-07-19 12:15:48,12,6,Mobile
911,1614,2024-12-09 14:07:52,8,10,Mobile
912,2190,2024-07-03 15:14:55,12,32,Mobile
913,864,2024-10-13 07:07:19,5,1,Desktop
914,876,2024-08-06 10:04:18,3,32,Desktop
915,2525,2024-05-30 22:56:29,1,19,Desktop
916,631,2024-11-15 15:54:26,2,41,Mobile
917,245,2023-04-29 13:22:08,3,26,Mobile
918,1177,2024-09-06 10:42:36,8,29,Mobile
919,2752,2024-04-02 22:51:50,1,36,Mobile
920,1671,2024-12-01 01:35:30,3,51,Tablet
921,635,2023-12-03 04:36:18,5,28,Desktop
922,2595,2023-11-18 09:35:21,5,60,Mobile
923,2556,2024-09-25 00:27:04,2,11,Desktop
924,2199,2024-10-14 13:21:19,5,25,Mobile
925,167,2024-09-21 10:38:21,2,2,Mobile
926,2971,2023-06-04 10:01:18,3,37,Mobile
927,1417,2024-06-29 06:35:17,2,20,Mobile
928,2696,2024-12-01 14:35:10,2,26,Desktop
929,2968,2023-02-08 00:10:21,8,17,Mobile
930,1330,2024-12-13 20:40:49,5,7,Mobile
931,1609,2024-07-06 14:40:25,1,43,Mobile
932,818,2024-08-28 07:50:05,1,13,Mobile
933,757,2023-12-19 17:40:19,3,32,Mobile
934,1719,2024-02-19 23:00:20,8,50,Mobile
935,687,2024-02-13 20:46:43,5,38,Mobile
936,2273,2024-01-16 06:40:48,5,51,Desktop
937,2143,2024-11-21 06:23:26,2,55,Mobile
938,2015,2024-11-19 23:34:26,2,59,Mobile
939,20,2024-02-23 11:29:22,5,25,Mobile
940,1052,2024-06-21 03:27:28,2,44,Mobile
941,1924,2024-10-24 04:45:07,2,15,Mobile
942,1975,2024-05-09 20:42:21,3,23,Mobile
943,1149,2023-04-04 05:19:55,1,12,Desktop
944,2456,2023-05-03 09:28:14,8,3,Mobile
945,708,2024-09-22 21:26:42,1,18,Mobile
946,312,2024-04-16 15:38:56,2,25,Tablet
947,2578,2024-06-04 10:12:23,3,58,Mobile
948,603,2024-11-17 22:30:07,12,51,Mobile
949,502,2024-05-19 14:09:01,3,15,Desktop
950,1290,2023-08-13 18:43:34,1,17,Mobile
951,1525,2023-12-28 23:29:36,1,31,Mobile
952,894,2024-04-19 00:37:09,5,54,Mobile
953,1006,2024-12-08 03:18:33,8,58,Desktop
954,994,2024-09-02 11:10:29,5,40,Mobile
955,2785,2024-06-10 10:31:35,2,48,Desktop
956,1143,2024-11-14 22:39:24,5,38,Mobile
957,1964,2024-12-03 23:19:56,3,44,Desktop
958,1787,2024-11-09 13:28:15,1,51,Tablet
959,2701,2024-06-29 06:09:08,5,56,Mobile
960,584,2024-04-14 13:36:35,12,30,Mobile
961,60,2024-08-27 20:24:13,1,23,Mobile
962,2083,2024-12-14 22:41:43,1,7,Mobile
963,2539,2023-03-17 16:06:01,1,55,Desktop
964,2828,2023-09-21 13:58:56,1,45,Mobile
965,1280,2024-11-23 09:07:38,3,51,Desktop
966,2262,2024-09-13 19:19:48,20,54,Desktop
967,31,2024-11-27 02:58:02,1,28,Mobile
968,2696,2024-04-29 15:00:33,5,10,Mobile
969,106,2024-07-23 20:45:23,5,50,Mobile
970,37,2024-02-12 19:07:06,2,16,Mobile
971,2804,2023-09-27 04:44:53,1,57,Mobile
972,400,2024-02-02 06:24:36,2,15,Mobile
973,1628,2024-02-29 14:48:27,2,28,Desktop
974,2360,2024-06-15 16:26:38,1,49,Mobile
975,1063,2023-08-25 23:24:29,2,5,Mobile
976,1120,2024-10-16 03:20:13,3,38,Mobile
977,116,2024-01-16 08:02:08,8,40,Mobile
978,1045,2024-01-23 10:55:13,1,57,Mobile
979,642,2024-08-22 06:55:37,8,53,Mobile
980,2835,2024-11-15 04:37:40,1,35,Mobile
981,2478,2024-12-01 09:22:51,2,40,Tablet
982,1918,2024-12-12 06:17:29,3,15,Mobile
983,2980,2024-02-20 05:39:11,1,46,Mobile
984,2266,2024-04-04 00:09:18,2,40,Mobile
985,1618,2024-07-13 18:12:43,1,15,Mobile
986,2131,2024-03-14 15:13:15,3,43,Desktop
987,2895,2024-03-13 04:09:58,1,40,Mobile
988,700,2024-07-26 13:56:58,12,17,Mobile
989,2309,2023-05-04 03:55:40,5,58,Mobile
990,1815,2024-06-15 04:12:20,5,15,Mobile
991,2780,2023-10-15 14:26:13,1,31,Desktop
992,2995,2023-10-22 13:27:39,1,20,Mobile
993,36,2024-09-11 18:38:50,2,43,Mobile
994,2185,2024-12-01 21:22:15,2,58,Mobile
995,2052,2024-04-25 03:32:35,2,7,Mobile
996,1271,2024-10-21 05:29:07,3,52,Mobile
997,1120,2024-10-26 08:22:59,8,22,Tablet
998,159,2024-10-09 09:45:32,2,45,Mobile
999,2001,2024-01-22 22:13:01,2,6,Desktop
1000,2499,2024-11-08 17:57:17,1,5,Mobile
1001,580,2024-09-13 03:23:20,1,27,Tablet
1002,2446,2024-09-07 03:34:08,8,36,Mobile
1003,604,2024-01-14 19:00:25,12,6,Mobile
1004,1869,2024-11-15 03:49:53,8,24,Mobile
1005,1818,2024-09-02 18:31:16,2,52,Mobile
1006,974,2023-10-09 03:47:32,3,23,Desktop
1007,1773,2024-09-05 05:41:37,1,7,Mobile
1008,1755,2023-08-26 00:37:34,5,28,Mobile
1009,2458,2024-10-13 17:08:45,8,7,Desktop
1010,2742,2024-09-03 18:15:42,5,17,Mobile
1011,1062,2024-10-31 12:09:58,2,8,Mobile
1012,9,2024-10-29 18:44:13,5,48,Mobile
1013,2900,2024-11-04 21:21:31,1,32,Mobile
1014,2740,2024-09-29 08:53:49,1,27,Mobile
1015,1825,2024-03-12 08:51:16,1,40,Mobile
1016,590,2024-04-29 02:32:59,5,45,Mobile
1017,2571,2024-09-18 15:27:33,8,22,Desktop
1018,288,2024-02-12 11:39:44,2,26,Desktop
1019,1224,2024-12-14 09:09:13,5,18,Mobile
1020,2485,2023-08-30 04:54:07,2,36,Mobile
1021,139,2024-05-14 00:21:21,5,9,Mobile
1022,1245,2024-05-28 21:56:26,3,1,Mobile
1023,1,2023-12-02 15:23:24,8,54,Mobile
1024,1998,2024-10-20 05:04:53,12,2,Mobile
1025,1982,2024-05-29 11:41:10,5,22,Mobile
1026,409,2023-10-10 20:42:29,3,14,Mobile
1027,749,2024-12-03 22:06:53,8,8,Desktop
1028,1632,2023-12-09 05:30:08,1,48,Mobile
1029,1060,2024-10-03 02:15:26,3,57,Mobile
1030,1772,2024-10-21 17:42:42,1,10,Mobile
1031,1954,2023-03-12 13:38:50,3,1,Mobile
1032,1152,2024-11-10 00:34:54,1,53,Desktop
1033,411,2024-12-15 20:24:30,3,19,Mobile
1034,1709,2023-12-24 13:30:13,3,10,Desktop
1035,1057,2023-11-12 05:51:20,3,59,Desktop
1036,100,2024-05-08 08:06:21,1,17,Mobile
1037,1653,2024-12-02 16:59:14,12,42,Mobile
1038,1195,2024-11-03 11:10:43,2,51,Mobile
1039,558,2024-06-03 14:50:01,5,43,Mobile
1040,957,2024-02-28 21:47:15,1,46,Mobile
1041,2757,2024-11-18 18:38:51,8,49,Desktop
1042,1822,2024-10-20 01:17:03,5,54,Desktop
1043,1459,2023-03-29 15:00:54,2,38,Mobile
1044,2677,2024-12-07 21:08:52,1,41,Mobile
